index k seed graph algorithm obj_func
0 1920 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 992295
0 1920 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1038149
0 1920 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1030753
0 1920 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 7986330
0 1920 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 789652
0 1920 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 221712
0 1920 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2139261
0 1920 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10424029
0 1920 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5252343
0 1920 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 749099
0 1920 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8182649
0 1920 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 5840655
0 1920 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3289808
0 1920 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 606435
0 1920 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 354302
0 1920 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 441806
0 1920 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6369598
0 1920 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3573614
0 1920 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18124484
0 1920 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4351380
0 1920 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22066119
0 192 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 721511
0 192 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 758919
0 192 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 761728
0 192 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 6482507
0 192 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 671571
0 192 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 168556
0 192 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 1948921
0 192 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10379197
0 192 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5228729
0 192 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 467786
0 192 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 5193850
0 192 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 3392795
0 192 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 1885773
0 192 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 603928
0 192 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 349733
0 192 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 439648
0 192 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 5914128
0 192 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3155323
0 192 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 15004411
0 192 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4009776
0 192 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 19156733
0 1984 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1006608
0 1984 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1056680
0 1984 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1043775
0 1984 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8082026
0 1984 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 795975
0 1984 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 225018
0 1984 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2153859
0 1984 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10629368
0 1984 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5356855
0 1984 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 767113
0 1984 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8188447
0 1984 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6020341
0 1984 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3334031
0 1984 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 606993
0 1984 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 354893
0 1984 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 442391
0 1984 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6372061
0 1984 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3588432
0 1984 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18173922
0 1984 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4364453
0 1984 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22085183
0 2048 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1002021
0 2048 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1047604
0 2048 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1043854
0 2048 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8026973
0 2048 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 792499
0 2048 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 223754
0 2048 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2138034
0 2048 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10423044
0 2048 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5253339
0 2048 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 764072
0 2048 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8258071
0 2048 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6122306
0 2048 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3337070
0 2048 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 606571
0 2048 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 354582
0 2048 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 442052
0 2048 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6364154
0 2048 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3582222
0 2048 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18182114
0 2048 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4358813
0 2048 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22121362
0 2112 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1010130
0 2112 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1052499
0 2112 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1057799
0 2112 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8096029
0 2112 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 798864
0 2112 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 228683
0 2112 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2154789
0 2112 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10565299
0 2112 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5324097
0 2112 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 774288
0 2112 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8261710
0 2112 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6126370
0 2112 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3403470
0 2112 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 607616
0 2112 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 355359
0 2112 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 442484
0 2112 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6389043
0 2112 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3591866
0 2112 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18175214
0 2112 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4358058
0 2112 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22153966
0 2176 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1017874
0 2176 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1065081
0 2176 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1061738
0 2176 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8070491
0 2176 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 801036
0 2176 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 228850
0 2176 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2157228
0 2176 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10613575
0 2176 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5348596
0 2176 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 776918
0 2176 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8278545
0 2176 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6171056
0 2176 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3382497
0 2176 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 606916
0 2176 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 355201
0 2176 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 442526
0 2176 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6432279
0 2176 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3621101
0 2176 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18187782
0 2176 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4359484
0 2176 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22167395
0 2240 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1019028
0 2240 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1073290
0 2240 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1068665
0 2240 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8109657
0 2240 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 802998
0 2240 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 230551
0 2240 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2157488
0 2240 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10605527
0 2240 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5345335
0 2240 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 788437
0 2240 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8349098
0 2240 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6129565
0 2240 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3427790
0 2240 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 607525
0 2240 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 355688
0 2240 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 442756
0 2240 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6398873
0 2240 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3601536
0 2240 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18223888
0 2240 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4362228
0 2240 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22205658
0 2304 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1017834
0 2304 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1064771
0 2304 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1061531
0 2304 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8083288
0 2304 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 799475
0 2304 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 229272
0 2304 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2159506
0 2304 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10423805
0 2304 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5253924
0 2304 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 782617
0 2304 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8355138
0 2304 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6167881
0 2304 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3389870
0 2304 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 606931
0 2304 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 355562
0 2304 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 442535
0 2304 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6364928
0 2304 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3601302
0 2304 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18290758
0 2304 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4356085
0 2304 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22203862
0 2368 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1021459
0 2368 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1074926
0 2368 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1068103
0 2368 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8112237
0 2368 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 803814
0 2368 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 231842
0 2368 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2170752
0 2368 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10503882
0 2368 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5294861
0 2368 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 791114
0 2368 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8409431
0 2368 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6188026
0 2368 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3433560
0 2368 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 607645
0 2368 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 355980
0 2368 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 443116
0 2368 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6388846
0 2368 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3600375
0 2368 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18277306
0 2368 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4363475
0 2368 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22232309
0 2432 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1039373
0 2432 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1085772
0 2432 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1078836
0 2432 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8156900
0 2432 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 807766
0 2432 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 238169
0 2432 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2176771
0 2432 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10718829
0 2432 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5401440
0 2432 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 808612
0 2432 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8447332
0 2432 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6252478
0 2432 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3480091
0 2432 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 607542
0 2432 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 356081
0 2432 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 442911
0 2432 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6414849
0 2432 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3626196
0 2432 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18341559
0 2432 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4366072
0 2432 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22280014
0 2496 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1035016
0 2496 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1091366
0 2496 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1076852
0 2496 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8180968
0 2496 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 808787
0 2496 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 236755
0 2496 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2175740
0 2496 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10586769
0 2496 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5335892
0 2496 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 817871
0 2496 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8479240
0 2496 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6252640
0 2496 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3536600
0 2496 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 608255
0 2496 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 356359
0 2496 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 443241
0 2496 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6384830
0 2496 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3616881
0 2496 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18326827
0 2496 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4369537
0 2496 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22287502
0 2560 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1031333
0 2560 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1083166
0 2560 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1074481
0 2560 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8146855
0 2560 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 803569
0 2560 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 235086
0 2560 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2167987
0 2560 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10425121
0 2560 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5255110
0 2560 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 812720
0 2560 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8529011
0 2560 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6282450
0 2560 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3514233
0 2560 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 607335
0 2560 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 356344
0 2560 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 442884
0 2560 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6387334
0 2560 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3610007
0 2560 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18351018
0 2560 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4365331
0 2560 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22305311
0 256 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 753163
0 256 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 788239
0 256 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 787411
0 256 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 6589739
0 256 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 684775
0 256 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 170806
0 256 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 1968304
0 256 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10390550
0 256 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5235929
0 256 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 482262
0 256 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 5561119
0 256 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 3622098
0 256 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 2006529
0 256 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 604618
0 256 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 350205
0 256 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 440093
0 256 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 5868970
0 256 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3199627
0 256 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 15414571
0 256 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4063289
0 256 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 19588243
0 2624 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1035851
0 2624 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1090174
0 2624 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1078077
0 2624 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8191699
0 2624 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 806783
0 2624 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 235709
0 2624 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2169252
0 2624 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10455816
0 2624 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5269952
0 2624 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 830808
0 2624 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8530513
0 2624 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6362997
0 2624 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3534666
0 2624 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 607751
0 2624 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 356570
0 2624 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 443468
0 2624 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6409673
0 2624 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3616887
0 2624 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18362503
0 2624 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4365792
0 2624 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22335616
0 2688 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1054189
0 2688 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt16R1 1103268
0 2688 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt16R1 1098024
0 2688 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt16R1 8245943
0 2688 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 815489
0 2688 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt16R1 242000
0 2688 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt16R1 2183566
0 2688 1 del23 int_OrigAlph_RecMSecfennelapprosqrt16R1 10736525
0 2688 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt16R1 5410779
0 2688 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt16R1 833513
0 2688 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt16R1 8604499
0 2688 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt16R1 6479568
0 2688 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt16R1 3594538
0 2688 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt16R1 607875
0 2688 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt16R1 357107
0 2688 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt16R1 443390
0 2688 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt16R1 6445824
0 2688 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt16R1 3640280
0 2688 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt16R1 18433754
0 2688 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt16R1 4373145
0 2688 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt16R1 22367590
0 2752 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt16R1 1055929
